ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate
24871	戎车·曜师	136208	160					15	14	0	15	3	2000	0	518400				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25196	25206	25182	0	0	0	0	0	0	0	0										活动									5	15	2											3	736								0	0	0		67108863				0			0				1	
24872	业火封狼	136209	161					15	11	0	14	2	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										活动									5	12	4												736								0	0	0		67108863				0			0				1	
24873	开明参虎	136210	162					15	12	0	14	2	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										活动									5	13	2												736								0	0	0		67108863				0			0				1	
24874	雪橇	136211	163					15	18	0	15	3	1750	0	7200				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	2	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											25196	25206	25182	0	0	0	0	0	0	0	0	0										活动									5	19	7											3	736								0	0	0		67108863				0			0				1	
24875	雪橇	136212	164					15	18	0	15	3	1750	0	7200				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	2	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	95											25196	25206	25182	0	0	0	0	0	0	0	0	0										活动									5	19	7											3	736								0	0	0		67108863				0			0				1	
24876	玉鸾临渊·千灯	136213	168					15	9	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25092	25094	25172	25179	0	0	0	0	0	0	0										活动									5	10	7												736								0	0	0		67108863				0			0				1	
24877	风荷野趣·归乡	136214	166					15	14	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25094	25149	25131	0	0	0	0	0	0	0	0										活动									5	15	7												736								0	0	0		67108863				0			0				1	
24878	山河定·胡不归	136215	165					15	5	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25094	25149	25204	0	0	0	0	0	0	0	0										活动									5	6	7												736								0	0	0		67108863				0			0				1	
24879	淬锋暗旗·逐影	136216	167					15	8	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25093	25094	25149	25131	0	0	0	0	0	0	0										活动									5	9	7												736								0	0	0		67108863				0			0				1	
24880	山海间	136217	409					14	0	0	20	3			7776000				0		4																			5	1																											18262	1													22	4	7											3									0	0										0				1	
24881	龙豨	136218	169					15	22	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25093	25094	25195	25177	25201	0	0	0	0	0	0	0										活动									5	23	7												736								0	0	0		67108863				0			0				1	
24882	侦查飞行机甲	136219	210					15	9	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	0	0	atInvalid			atInvalid												5	1											15650	25092	25172	25179	0	0	0	0	0	0	0	0										活动									5	10	7												736								0	0	0		67108863				0			0				1	
24883	战斗飞行机甲	136220	207					15	9	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	0	0	atInvalid			atInvalid												5	1											15650	25092	25172	25179	0	0	0	0	0	0	0	0										活动									5	10	7												736								0	0	0		67108863				0			0				1	
24884	沧溟绝境·小黄	136221	1					15	20	0	13	1	7	0	3600				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	2	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	0	0	0	0	0	0	0	0	0	0	0										活动									5	21	7											3	736								0	0	0		67108863				0			0	3	1	1	1	
24885	沧溟绝境·暗潮	136222	4					15	20	0	13	1	7	0	3600				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	819	819	atInvalid			atInvalid												5	20											15650	0	0	0	0	0	0	0	0	0	0	0										活动									5	21	7											3	736								0	0	0		67108863				0			0	3	1	1	1	
24886	沧溟绝境·风逐浪	136223	56					15	20	0	13	1	7	0	3600				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											15650	0	0	0	0	0	0	0	0	0	0	0										活动									5	21	7											3	736								0	0	0		67108863				0			0	3	1	1	1	
24887	霜坠雪	136224	170					15	3	0	13	1	7	0	3600				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											25094	25186	25179	0	0	0	0	0	0	0	0	0										活动									5	4	7											3	736								0	0	0		67108863				0			0	3	1	1	1	
24888	龟来去	136225	171					15	16	0	13	1	7	0	3600				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	22724	25094	25431	0	0	0	0	0	0	0	0										活动									5	17	7											3	736								0	0	0		67108863				0			0	3	1	1	1	
24889	步步登云	136226	209					15	8	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25094	25177	25201	0	0	0	0	0	0	0	0	0										活动									5	9	7												736								0	0	0		67108863				0			0				1	
24890	瑶境宸游	136227	172					15	14	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											15650	25094	25100	25151	25193	25205	0	0	0	0	0	0										活动									5	15	7												736								0	0	0		67108863				0			0				1	
24891	鲲鹏矮马·飒寒月	136228	173					15	20	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											25094	25193	25106	0	0	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24892	鲲鹏矮马·墨夜骓	136229	174					15	20	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											25094	25193	25106	0	0	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24893	鲲鹏矮马·金骢骠	136230	175					15	20	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											25094	25193	25106	0	0	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24894	西山拂雪	136231	176					15	2	0	14	3	1700	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	819	819	atInvalid			atInvalid												5	1											25094	25195	25201	0	0	0	0	0	0	0	0	0										活动									5	3	7												736								0	0	0		67108863				0			0				1	
24895	业火封狼	136232	161					15	11	0	14	3	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										帮会绑定									5	12	4												736								0	0	2		67108863				0			0				1	
24896	开明参虎	136233	162					15	12	0	14	3	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										帮会绑定									5	13	2												736								0	0	2		67108863				0			0				1	
24897	霞醴碎香	136234	177					15	20	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	1											25093	25094	25101	25205	25258	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24898	朔关雷隐	136235	178					15	20	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	1											25093	25094	25101	25205	25258	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24899	千蛟影·肃云	136236	78					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
24900	千蛟影·翻墨	136237	80					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
24901	千蛟影·丹心	136238	79					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
24902	麟驹·潮生	136239	81					15	0	0	9	2	1450	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1075	1075	atInvalid			atInvalid												5	70											15650	25410	25288	15741	25290	15783	25222	25191	25106	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24903	麟驹·梅花	136240	82					15	0	0	9	2	1450	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1075	1075	atInvalid			atInvalid												5	70											15650	25410	25288	15741	25290	15783	25222	25191	25106	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24904	龙子·燕歌	136241	83					15	0	0	8	2	1400	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1075	1075	atInvalid			atInvalid												5	70											15650	15731	25288	15681	25290	25404	25222	25191	25106	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24905	龙子·汀兰	136242	84					15	0	0	8	2	1400	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1075	1075	atInvalid			atInvalid												5	70											15650	15731	25288	15681	25290	25404	25222	25191	25106	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24906	赤蛇·金菊	136243	85					15	0	0	11	2	1550	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	70											15650	15750	25299	15638	25290	25405	25249	25191	25107	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24907	闪电·燕歌	136244	86					15	0	0	12	2	1600	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	70											15650	15750	25289	15715	25302	15783	25249	25191	25107	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24908	闪电·傲骨	136245	87					15	0	0	12	2	1600	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	70											15650	15750	25289	15715	25302	15783	25249	25191	25107	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24909	绝尘·青竹	136246	88					15	0	0	10	2	1500	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1126	1126	atInvalid			atInvalid												5	70											15650	25410	25289	15715	25291	25411	25249	25191	25107	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24910	八卦龟	136247	89					15	16	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											22724	25094	25100	25113	25201	0	0	0	0	0	0	0										活动									5	17	7												736								0	0	0		67108863				0			0				1	
24911	龙门双峰驼	136248	90					15	22	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25094	25195	25177	25201	0	0	0	0	0	0	0	0										活动									5	23	7												736								0	0	0		67108863				0			0				1	
24912	腾霜白	136249	91					15	0	0	13	3	1650	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											25196	25106	25214	0	0	0	0	0	0	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24913	星云踏月骓	136250	92					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	80											15650	25395	25285	15653	25286	25396	25108	25191	25232	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24914	阴山野驴	136251	93					15	1	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25094	25186	25177	0	0	0	0	0	0	0	0	0										活动									5	2	7												736								0	0	0		67108863				0			0				1	
24915	不挠火浣	136252	94					15	11	0	14	2	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										活动									5	12	4												736								0	0	0		67108863				0			0				1	
24916	不屈青狸	136253	95					15	12	0	14	2	2000	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	1229	1229	atInvalid			atInvalid												5	100											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										活动									5	13	2												736								0	0	0		67108863				0			0				1	
24917	骁齿	136254	96					15	16	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											22724	25094	25113	25201	0	0	0	0	0	0	0	0										活动									5	17	7												736								0	0	0		67108863				0			0				1	
24918	竹间谣	136255	97					15	8	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	20											15650	25094	25100	25151	25179	25205	0	0	0	0	0	0										活动									5	9	7												736								0	0	0		67108863				0			0				1	
24919	黄粱软椅	136256	98					15	8	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25094	25100	25149	25204	0	0	0	0	0	0	0										活动									5	9	7												736								0	0	0		67108863				0			0				1	
24920	拂晓	136257	17					15	0	0	6	3	1300	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	1											25179	25186	0	0	0	0	0	0	0	0	0	0										活动									5	1	7												736								0	0	0		67108863				0			0				1	
24921	鹏鹏	136258	224					15	20	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25093	25094	25101	25196	25179	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24922	期不渝	136259	179					15	6	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25094	25177	25201	0	0	0	0	0	0	0	0	0										活动									5	7	7												736								0	0	0		67108863				0			0				1	
24923	银翼苍冥雕	136260	180					15	19	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											25093	25094	26114	25177	0	0	0	0	0	0	0	0										活动									5	20	7												736								0	0	0		67108863				0			0				1	
24924	银翼苍冥雕	136261	181					15	19	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	666	666	atInvalid			atInvalid												5	20											15650	25093	25094	26114	25149	0	0	0	0	0	0	0										活动									5	20	7												736								0	0	0		67108863				0			0				1	
24925	银翼苍冥雕	136262	182					15	19	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	717	717	atInvalid			atInvalid												5	20											15650	25092	25093	25094	25151	26117	0	0	0	0	0	0										活动									5	20	7												736								0	0	0		67108863				0			0				1	
24926	捷信	136263	184					15	20	0	15	3	720	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25094	25196	25179	0	0	0	0	0	0	0	0	0										活动									5	21	7												736								0	0	0		67108863				0			0				1	
24927	傲锋扬刀	136264	183					15	6	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	20											15650	25094	25100	25151	25179	25205	0	0	0	0	0	0										活动									5	7	7												736								0	0	0		67108863				0			0				1	
24928	骁将·骊少	136265	185					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
24929	骁将·横戈	136266	186					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
24930	骁将·千龙	136267	187					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0			0				1	
