ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate
16164	幽月络刀	121374		1172					0	12	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	87	87	atMeleeWeaponDamageRand	58	58	atMeleeWeaponAttackSpeedBase	16	16										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							明教	防御	外防命中	任务								1	10	7												17	2849	17	45822	17	944	735	26	1	0		0	10	1024		0	1			0				1			1
16165	云山万重	121375		1703					0	14	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												11375	1662	13380	4238	38681	0	0	0	0	0	0	0							苍云	外功	会心命中	任务								1	12	7												17	3778	17	244	17	7582	735	30	1	0		0	13	2097152		0	1			0				1			1
16166	疾风千里	121376		1703					0	14	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							苍云	防御	外防命中	任务								1	12	7												17	2849	17	45822	17	944	735	31	1	0		0	13	2097152		0	1			0				1			1
16167	晚夏琴	121377		1825					0	15	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	4559	30732	38681	0	0	0	0	0	0	0							长歌	内功	会心命中	任务								1	13	7												17	5348	17	204	17	18961	735	32	1	0		0	14	4194304		0	1			0				1			1
16168	菊秋琴	121378		1825					0	15	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	8418	0	0	0	0	0	0	0	0	0							长歌	治疗	治疗量	任务								1	13	7												17	204	17	8445	17	233	735	33	1	0		0	14	4194304		0	1			0				1			1
16169	倾瀚刀	121379		2003					0	16	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												11375	516	13380	4238	38681	0	0	0	0	0	0	0							霸刀	外功	会心命中	任务								1	14	7												17	3778	17	266	17	7582	735	34	1	0		0	15	8388608		0	1			0				1			1
16170	厉冰囊	121416		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	124	287	2154	0	0	0	0	0	0	0	0							通用	根骨	会心	任务								2	1	7												17	2830	0	0	0	0	735	6	1	0		0	0	4198512		0	1			0				1			1
16171	周甸囊	121417		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	270	287	27160	0	0	0	0	0	0	0	0							通用	元气	会心	任务								2	1	7												17	17845	0	0	0	0	735	7	1	0		0	0	3206		0	1			0				1			1
16172	半江囊	121418		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	188	3331	469	0	0	0	0	0	0	0	0							通用	力道	会心	任务								2	1	7												17	223	0	0	0	0	735	4	1	0		0	0	8397448		0	1			0				1			1
16173	丹风囊	121419		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	354	3331	469	0	0	0	0	0	0	0	0							通用	身法	会心	任务								2	1	7												17	223	0	0	0	0	735	5	1	0		0	0	52445456		0	1			0				1			1
16174	野树苍囊	121420		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	146	1433	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	任务								2	1	7												17	233	0	0	0	0	735	9	1	0		0	0	4198500		0	1			0				1			1
16175	黄尘暗囊	121421		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												4088	1848	38109	2392	0	0	0	0	0	0	0	0							通用	防御	外防命中	任务								2	1	7												17	45822	0	0	0	0	735	8	1	0		0	0	2098186		0	1			0				1			1
16176	拱木棍	121446		1210					0	0	88	660	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	148	148	atMeleeWeaponDamageRand	99	99	atMeleeWeaponAttackSpeedBase	27	27										0												11375	1138	19011	30740	38681	0	0	0	0	0	0	0							少林	内功	破防命中	任务								1	1	7												17	470	17	8132	17	18963	735	12	1	0		0	11	2		0	1			0				1			1
16177	餐霞棍	121447		1210					0	0	88	660	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	148	148	atMeleeWeaponDamageRand	99	99	atMeleeWeaponAttackSpeedBase	27	27										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							少林	防御	外防命中	任务								1	1	7												17	2849	17	45822	17	944	735	13	1	0		0	11	2		0	1			0				1			1
16178	津树笔	121448		560					0	5	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1138	13051	30126	38681	0	0	0	0	0	0	0							万花	内功	破防命中	任务								1	6	7												17	470	17	3581	17	18960	735	14	1	0		0	4	4		0	1			0				1			1
16179	晚樱笔	121449		560					0	5	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	8418	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量	任务								1	6	7												17	204	17	3595	17	233	735	15	1	0		0	4	4		0	1			0				1			1
16180	夺日长枪	121450		1407					0	1	88	660	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	148	148	atMeleeWeaponDamageRand	99	99	atMeleeWeaponAttackSpeedBase	27	27										0												11375	516	13380	5165	38681	0	0	0	0	0	0	0							天策	外功	破防命中	任务								1	2	7												17	266	17	3778	17	7582	735	10	1	0		0	3	8		0	1			0				1			1
16181	六龙回驭枪	121451		1407					0	1	88	660	3	1320	155		0	1		0		3	atMeleeWeaponDamageBase	148	148	atMeleeWeaponDamageRand	99	99	atMeleeWeaponAttackSpeedBase	27	27										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							天策	防御	外防命中	任务								1	2	7												17	2849	17	45822	17	4728	735	11	1	0		0	3	8		0	1			0				1			1
16182	自伐剑	121452		243					0	2	75	660	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	57	57	atMeleeWeaponDamageRand	38	38	atMeleeWeaponAttackSpeedBase	21	21										0												11375	1180	13051	30126	38681	0	0	0	0	0	0	0							纯阳	内功	破防命中	任务								1	3	7												17	204	17	3581	17	18960	735	19	1	0		0	12	16		0	1			0				1			1
16183	自矜剑	121453		243					0	2	75	660	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	113	113	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										0												11375	1662	13380	5165	38681	0	0	0	0	0	0	0							纯阳	外功	破防命中	任务								1	3	7												17	244	17	3778	17	7582	735	28	1	0		0	12	272		0	1			0				1			1
16184	络马双剑	121454		432					0	4	75	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	57	57	atMeleeWeaponDamageRand	38	38	atMeleeWeaponAttackSpeedBase	21	21										0												11375	1180	4559	30127	38681	0	0	0	0	0	0	0							七秀	内功	破防命中	任务								1	5	7												17	204	17	5348	17	18961	735	20	1	0		0	2	32		0	1			0				1			1
16185	盘龙双剑	121455		432					0	4	75	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	57	57	atMeleeWeaponDamageRand	38	38	atMeleeWeaponAttackSpeedBase	21	21										0												11375	1180	8418	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	任务								1	5	7												17	204	17	8445	17	233	735	21	1	0		0	2	32		0	1			0				1			1
16186	岩斜笛	121456		784					0	10	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	14075	30130	38681	0	0	0	0	0	0	0							五毒	内功	破防命中	任务								1	8	7												17	204	17	10454	17	18965	735	16	1	0		0	6	64		0	1			0				1			1
16187	江涛笛	121457		784					0	10	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	8418	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	任务								1	8	7												17	204	17	11916	17	233	735	17	1	0		0	6	64		0	1			0				1			1
16188	白云秋弩	121458		1065					0	11	65	660	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	87	87	atMeleeWeaponDamageRand	58	58	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1138	14075	30130	38681	0	0	0	0	0	0	0							唐门	内功	破防命中	任务								1	9	7												17	470	17	10454	17	18965	735	24	1	0		0	7	128		0	1			0				1			1
16189	千龄弩	121459		1065					0	11	65	660	3	1320	124		0	1		0		3	atMeleeWeaponDamageBase	87	87	atMeleeWeaponDamageRand	58	58	atMeleeWeaponAttackSpeedBase	16	16										0												11375	516	13380	5165	38681	0	0	0	0	0	0	0							唐门	外功	破防命中	任务								1	9	7												17	266	17	3778	17	7582	735	23	1	0		0	7	128		0	1			0				1			1
16190	君怀剑	121460		227					0	2	37	660	3	1320	139		0	1		0		3	atMeleeWeaponDamageBase	113	113	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										0												11375	1662	13380	5165	38681	0	0	0	0	0	0	0							藏剑	外功	破防命中	任务								1	3	7												17	244	17	3778	17	7582	735	28	1	0		0	12	272		0	1			0				1			1
16191	无依重剑	121461		601					0	9	49	660	3	1320	170		0	1		0		3	atMeleeWeaponDamageBase	174	174	atMeleeWeaponDamageRand	116	116	atMeleeWeaponAttackSpeedBase	32	32										0												11375	1662	13380	5165	38681	0	0	0	0	0	0	0							藏剑	外功	破防命中	任务								1	7	7												17	244	17	3778	17	7582	735	22	1	0		0	5	256		0	1			0				1			1
16192	河阳棒	121462		1516					0	13	88	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	148	148	atMeleeWeaponDamageRand	99	99	atMeleeWeaponAttackSpeedBase	27	27										0												11375	516	13380	5165	38681	0	0	0	0	0	0	0							丐帮	外功	破防命中	任务								1	11	7												17	266	17	3778	17	7582	735	27	1	0		0	9	512		0	1			0				1			1
16193	昔声刀	121463		1121					0	12	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	87	87	atMeleeWeaponDamageRand	58	58	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1138	16750	21236	38681	0	0	0	0	0	0	0							明教	内功	破防命中	任务								1	10	7												17	470	17	16465	17	18968	735	25	1	0		0	10	1024		0	1			0				1			1
16194	千载古刀	121464		1121					0	12	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	87	87	atMeleeWeaponDamageRand	58	58	atMeleeWeaponAttackSpeedBase	16	16										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							明教	防御	外防命中	任务								1	10	7												17	2849	17	45822	17	944	735	26	1	0		0	10	1024		0	1			0				1			1
16195	桑梓归	121465		1707					0	14	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												11375	1662	13380	5165	38681	0	0	0	0	0	0	0							苍云	外功	破防命中	任务								1	12	7												17	244	17	3778	17	7582	735	30	1	0		0	13	2097152		0	1			0				1			1
16196	浩长空	121466		1707					0	14	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												13892	2271	38188	4592	0	0	0	0	0	0	0	0							苍云	防御	外防命中	任务								1	12	7												17	2849	17	45822	17	944	735	31	1	0		0	13	2097152		0	1			0				1			1
16197	高游琴	121467		1821					0	15	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	4559	30127	38681	0	0	0	0	0	0	0							长歌	内功	破防命中	任务								1	13	7												17	204	17	5348	17	18961	735	32	1	0		0	14	4194304		0	1			0				1			1
16198	长皋琴	121468		1821					0	15	65	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	16	16										0												11375	1180	8418	0	0	0	0	0	0	0	0	0							长歌	治疗	治疗量	任务								1	13	7												17	204	17	8445	17	233	735	33	1	0		0	14	4194304		0	1			0				1			1
16199	离朱刀	121469		2004					0	16	81	660	3	1320	294		0	1		0		3	atMeleeWeaponDamageBase	131	131	atMeleeWeaponDamageRand	87	87	atMeleeWeaponAttackSpeedBase	24	24										0												11375	516	13380	5165	38681	0	0	0	0	0	0	0							霸刀	外功	破防命中	任务								1	14	7												17	266	17	3778	17	7582	735	34	1	0		0	15	8388608		0	1			0				1			1
16200	浮云白囊	121506		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	124	287	2154	0	0	0	0	0	0	0	0							通用	根骨	会心	任务								2	1	7												17	2830	0	0	0	0	735	6	1	0		0	0	4198512		0	1			0				1			1
16201	分苍野囊	121507		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	270	287	27160	0	0	0	0	0	0	0	0							通用	元气	会心	任务								2	1	7												17	17845	0	0	0	0	735	7	1	0		0	0	3206		0	1			0				1			1
16202	九仞囊	121508		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	188	3331	469	0	0	0	0	0	0	0	0							通用	力道	会心	任务								2	1	7												17	223	0	0	0	0	735	4	1	0		0	0	8397448		0	1			0				1			1
16203	扬马囊	121509		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	354	3331	469	0	0	0	0	0	0	0	0							通用	身法	会心	任务								2	1	7												17	223	0	0	0	0	735	5	1	0		0	0	52445456		0	1			0				1			1
16204	夜猿囊	121510		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												3209	146	886	19065	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	任务								2	1	7												17	2830	0	0	0	0	735	9	1	0		0	0	4198500		0	1			0				1			1
16205	洲月囊	121511		0					1	6	41	660	3	924	309		0	1		0		3	atRangeWeaponDamageBase	105	105	atRangeWeaponDamageRand	70	70	atRangeWeaponAttackSpeedBase	24	24										0												4088	2459	8941	38268	2392	0	0	0	0	0	0	0							通用	防御	闪避命中	任务								2	1	7												17	944	0	0	0	0	735	8	1	0		0	0	2098186		0	1			0				1			1
16206	虚名无棍	121536		85					0	0	113	660	3	1540	155		0	1		0		4	atMeleeWeaponDamageBase	173	173	atMeleeWeaponDamageRand	115	115	atMeleeWeaponAttackSpeedBase	27	27										0												11462	2706	16938	6612	38606	0	0	0	0	0	0	0							少林	内功	会心命中	任务								1	1	7												17	8132	17	470	17	18963	735	12	1	0		0	11	2		0	1			0				1			1
16207	叠嶂棍	121537		85					0	0	113	660	3	1540	155		0	1		0		4	atMeleeWeaponDamageBase	173	173	atMeleeWeaponDamageRand	115	115	atMeleeWeaponAttackSpeedBase	27	27										0												20813	7061	38052	4841	0	0	0	0	0	0	0	0							少林	防御	外防命中	任务								1	1	7												17	2849	17	45822	17	944	735	13	1	0		0	11	2		0	1			0				1			1
16208	回指环笔	121538		504					0	5	84	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	51	51	atMeleeWeaponDamageRand	34	34	atMeleeWeaponAttackSpeedBase	16	16										0												11462	2706	6689	5990	38606	0	0	0	0	0	0	0							万花	内功	会心命中	任务								1	6	7												17	3581	17	470	17	18960	735	14	1	0		0	4	4		0	1			0				1			1
16209	汾水笔	121539		504					0	5	84	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	51	51	atMeleeWeaponDamageRand	34	34	atMeleeWeaponAttackSpeedBase	16	16										0												11462	472	3051	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量	任务								1	6	7												17	204	17	3595	17	233	735	15	1	0		0	4	4		0	1			0				1			1
16210	孑遗枪	121540		199					0	1	113	660	3	1540	155		0	1		0		4	atMeleeWeaponDamageBase	173	173	atMeleeWeaponDamageRand	115	115	atMeleeWeaponAttackSpeedBase	27	27										0												11462	1574	8888	6844	38606	0	0	0	0	0	0	0							天策	外功	会心命中	任务								1	2	7												17	3778	17	266	17	7582	735	10	1	0		0	3	8		0	1			0				1			1
16211	迥路枪	121541		199					0	1	113	660	3	1540	155		0	1		0		4	atMeleeWeaponDamageBase	173	173	atMeleeWeaponDamageRand	115	115	atMeleeWeaponAttackSpeedBase	27	27										0												20813	7061	38052	4841	0	0	0	0	0	0	0	0							天策	防御	外防命中	任务								1	2	7												17	2849	17	45822	17	4728	735	11	1	0		0	3	8		0	1			0				1			1
16212	若容剑	121542		298					0	2	96	660	3	1540	139		0	1		0		4	atMeleeWeaponDamageBase	66	66	atMeleeWeaponDamageRand	44	44	atMeleeWeaponAttackSpeedBase	21	21										0												11462	472	6689	5990	38606	0	0	0	0	0	0	0							纯阳	内功	会心命中	任务								1	3	7												17	3581	17	204	17	18960	735	19	1	0		0	12	16		0	1			0				1			1
16213	冰释剑	121543		298					0	2	96	660	3	1540	139		0	1		0		4	atMeleeWeaponDamageBase	132	132	atMeleeWeaponDamageRand	88	88	atMeleeWeaponAttackSpeedBase	21	21										0												11462	3605	8888	6844	38606	0	0	0	0	0	0	0							纯阳	外功	会心命中	任务								1	3	7												17	3778	17	244	17	7582	735	28	1	0		0	12	272		0	1			0				1			1
16214	深溪双剑	121544		913					0	4	96	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	66	66	atMeleeWeaponDamageRand	44	44	atMeleeWeaponAttackSpeedBase	21	21										0												11462	472	12910	7170	38606	0	0	0	0	0	0	0							七秀	内功	会心命中	任务								1	5	7												17	5348	17	204	17	18961	735	20	1	0		0	2	32		0	1			0				1			1
16215	远岫明双剑	121545		913					0	4	96	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	66	66	atMeleeWeaponDamageRand	44	44	atMeleeWeaponAttackSpeedBase	21	21										0												11462	472	3051	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	任务								1	5	7												17	204	17	8445	17	233	735	21	1	0		0	2	32		0	1			0				1			1
16216	岸水笛	121546		782					0	10	84	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	51	51	atMeleeWeaponDamageRand	34	34	atMeleeWeaponAttackSpeedBase	16	16										0												11462	472	14520	40043	38606	0	0	0	0	0	0	0							五毒	内功	会心命中	任务								1	8	7												17	10454	17	204	17	18965	735	16	1	0		0	6	64		0	1			0				1			1
16217	殊色笛	121547		782					0	10	84	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	51	51	atMeleeWeaponDamageRand	34	34	atMeleeWeaponAttackSpeedBase	16	16										0												11462	472	3051	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	任务								1	8	7												17	204	17	11916	17	233	735	17	1	0		0	6	64		0	1			0				1			1
16218	沟草弩	121548		1063	2				0	11	84	660	3	1540	124		0	1		0		4	atMeleeWeaponDamageBase	102	102	atMeleeWeaponDamageRand	68	68	atMeleeWeaponAttackSpeedBase	16	16										0												11462	2706	14520	6844	38606	0	0	0	0	0	0	0							唐门	内功	会心命中	任务								1	9	7												17	10454	17	470	17	18965	735	24	1	0		0	7	128		0	1			0				1			1
16219	甘泉弩	121549		1063	2				0	11	84	660	3	1540	124		0	1		0		4	atMeleeWeaponDamageBase	102	102	atMeleeWeaponDamageRand	68	68	atMeleeWeaponAttackSpeedBase	16	16										0												11462	1574	8888	6844	38606	0	0	0	0	0	0	0							唐门	外功	会心命中	任务								1	9	7												17	3778	17	266	17	7582	735	23	1	0		0	7	128		0	1			0				1			1
16220	富贵非吾剑	121550		872					0	2	48	660	3	1540	139		0	1		0		4	atMeleeWeaponDamageBase	132	132	atMeleeWeaponDamageRand	88	88	atMeleeWeaponAttackSpeedBase	21	21										0												11462	3605	8888	6844	38606	0	0	0	0	0	0	0							藏剑	外功	会心命中	任务								1	3	7												17	3778	17	244	17	7582	735	28	1	0		0	12	272		0	1			0				1			1
16221	万劫太极重剑	121551		653					0	9	63	660	3	1540	170		0	1		0		4	atMeleeWeaponDamageBase	204	204	atMeleeWeaponDamageRand	136	136	atMeleeWeaponAttackSpeedBase	32	32										0												11462	3605	8888	6844	38606	0	0	0	0	0	0	0							藏剑	外功	会心命中	任务								1	7	7												17	3778	17	244	17	7582	735	22	1	0		0	5	256		0	1			0				1			1
16222	繁霜棒	121552		1550					0	13	113	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	173	173	atMeleeWeaponDamageRand	115	115	atMeleeWeaponAttackSpeedBase	27	27										0												11462	1574	8888	6844	38606	0	0	0	0	0	0	0							丐帮	外功	会心命中	任务								1	11	7												17	3778	17	266	17	7582	735	27	1	0		0	9	512		0	1			0				1			1
16223	会日刀	121553		1137					0	12	84	660	3	1540	294		0	1		0		4	atMeleeWeaponDamageBase	102	102	atMeleeWeaponDamageRand	68	68	atMeleeWeaponAttackSpeedBase	16	16										0												11462	2706	16141	40044	38606	0	0	0	0	0	0	0							明教	内功	会心命中	任务								1	10	7												17	16465	17	470	17	18968	735	25	1	0		0	10	1024		0	1			0				1			1
